Query_ID,Hit_Count,Min_Evalue,Max_Bitscore,Source_Files
D00723:439:HGFFGBCX3:1:1116:3086:82260,4,1.46e-15,58.9,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1114:18317:45415,2,1.08e-08,39.7,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1114:15080:46286,4,1.67e-16,61.6,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1114:14023:49219,6,5.17e-15,57.4,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1114:2940:54251,2,8.48e-06,31.2,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1114:17763:84801,8,8.03e-13,51.2,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1114:12713:87449,8,8.62e-17,62.4,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1114:1432:92227,4,6.73e-15,57.0,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1115:16712:13684,2,3.97e-06,32.3,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1115:10283:14134,10,2.51e-10,43.9,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1115:9269:14805,7,9.55e-11,45.1,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1115:9663:15815,5,1.85e-14,55.8,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1115:16583:33697,3,1.71e-09,41.6,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1115:3193:49809,2,1.06e-14,56.6,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1115:18103:49965,1,1.02e-07,36.6,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1115:12299:50209,3,6.34e-12,48.5,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1115:13296:55668,8,6.03e-13,51.6,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1115:13323:57405,2,4.87e-12,48.9,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1115:2704:70971,4,2.12e-20,72.8,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1115:2694:76344,13,3.48e-12,49.3,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1115:6092:77109,1,3.99e-07,35.0,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1115:11942:87015,8,5.9e-11,45.8,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1115:8311:88135,14,1.3e-11,47.8,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1115:12870:88904,4,2.57e-18,66.6,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1115:3140:93374,4,4.54e-20,71.6,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1115:19858:97686,7,1.97e-10,44.3,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1115:19218:98450,3,2.26e-09,41.6,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1203:4635:2980,6,5e-10,43.1,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1203:13934:9299,4,1.22e-18,67.8,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1203:20747:9692,2,3.37e-06,32.3,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1203:10636:14405,9,8.64e-17,62.4,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1203:12364:15336,4,5.3e-12,48.9,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1203:15491:17473,1,5.26e-07,34.7,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1203:11939:18435,1,4.78e-06,32.0,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1203:15714:25889,4,1.05e-14,56.6,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1203:2050:38368,2,1.07e-06,33.9,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1203:2340:40104,9,1.88e-18,67.0,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1203:15678:42398,4,1.39e-18,67.4,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1203:9727:53647,14,4.74e-18,65.9,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1203:21066:56496,2,1.54e-17,64.7,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1203:19582:76342,5,1.11e-17,65.1,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1203:6698:82173,2,8.96e-08,37.0,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1203:11998:82735,2,1.45e-06,33.5,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1203:8048:87292,2,1.57e-06,33.5,104508_comb.part_001_blastx.txt
D00723:439:HGFFGBCX3:1:1203:17726:95269,10,4.8e-10,43.1,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1203:12226:98496,13,1.56e-11,47.4,104508_comb.part_001_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1201:1141:33387,1,7.57e-10,42.7,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1201:6698:63623,2,4.11e-14,54.7,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1201:3072:65946,2,4.08e-06,32.3,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1201:4135:69820,4,3.14e-13,52.4,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1201:19217:74435,12,1.07e-18,67.8,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1201:5505:75951,3,5.78e-09,40.4,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1201:5502:77559,1,9.84e-07,33.9,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1201:7646:81073,2,4.02e-08,37.7,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1201:9424:81331,4,2.8e-09,41.2,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1201:19437:81502,9,4.36e-09,40.4,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1204:4975:5024,2,3.93e-06,32.3,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1204:1720:12193,4,4.93e-18,65.9,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1204:18788:25569,4,9.75e-10,42.4,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1204:7941:34753,1,2.43e-09,41.2,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1204:13002:36084,4,4.67e-15,57.4,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1204:13281:41721,3,1.71e-09,41.6,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1204:13127:47725,2,5.46e-08,37.4,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1204:10173:51186,3,3.06e-07,35.4,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1204:1398:54428,9,2.01e-16,61.2,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1204:17626:57164,3,8.32e-09,39.7,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1204:8409:64957,4,2.31e-17,63.9,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1204:6456:70687,4,5.07e-13,51.6,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1204:13697:81306,2,7.75e-09,40.0,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1204:14665:87040,2,1.93e-07,35.8,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1204:19882:87399,14,2.76e-17,63.9,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1204:18269:89323,4,1.07e-08,39.3,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1204:14918:97601,1,7.54e-06,31.6,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1202:16914:5039,4,1.95e-14,55.8,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1202:1520:18415,4,3.73e-14,55.1,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1202:16537:18708,10,1.77e-10,44.3,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1202:18321:20695,4,5.15e-16,60.1,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1202:14673:26968,1,7.51e-07,34.3,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1202:8509:32936,14,6.07e-15,57.0,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1202:18407:42948,2,8.35e-13,51.2,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1202:16953:57090,1,4.01e-09,40.8,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1202:3100:79194,4,3.83e-19,68.9,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1202:19135:80679,1,5.78e-06,31.6,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1202:17460:88267,13,1.82e-09,41.6,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1202:9423:90290,1,4.14e-09,40.8,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1202:12666:90954,1,9.79e-08,37.0,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1202:12551:98680,2,1.25e-09,42.0,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1202:14651:100101,4,1.45e-08,39.3,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1205:13715:3375,4,4.89e-15,57.4,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1205:20900:10189,1,1.93e-06,33.1,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1205:10131:17540,5,1.33e-17,64.7,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1205:13465:20286,4,2.74e-18,66.6,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1205:3980:24055,2,1.06e-14,56.6,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1205:11165:36937,2,9.95e-15,56.6,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1205:3167:41701,2,1.82e-08,38.9,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1205:2943:44946,9,3.18e-10,43.9,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1205:18891:45966,2,2.06e-09,41.6,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1205:20752:67473,14,6.56e-18,65.5,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1205:6845:76116,14,4.39e-14,54.7,104508_comb.part_002_blastx.txt;104508_comb.part_005_blastx.txt
D00723:439:HGFFGBCX3:1:1208:19177:5539,12,9.39e-18,65.1,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1208:17363:10495,5,1.3e-18,67.4,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1208:1397:16935,3,1.13e-08,39.3,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1208:19418:19587,12,1.65e-12,50.1,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1208:1928:30389,2,1.36e-10,44.7,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1208:6212:33281,12,3.91e-12,49.3,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1208:6021:33545,14,2.33e-18,67.0,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1208:16356:36087,3,1.22e-07,36.6,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1208:9513:51099,2,5.83e-09,40.4,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1208:3428:53821,3,1.31e-18,67.4,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1208:7659:79917,7,2.7e-10,43.9,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1208:2978:87142,3,5.35e-09,40.4,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1208:11291:87983,3,2.79e-08,38.5,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1208:15106:97828,14,7.3e-17,62.8,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1206:7006:15367,7,1.1e-12,50.8,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1206:14388:20990,1,1.53e-06,33.5,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1206:6328:39525,1,9.65e-06,31.2,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1206:13722:45517,4,2.38e-18,66.6,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1206:19868:45843,13,7.81e-17,62.4,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1206:13439:48021,2,2.24e-08,38.5,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1206:11333:52791,7,2.24e-12,49.7,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1206:2228:56155,10,7.4e-12,48.5,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1206:16147:59840,14,1.38e-11,47.8,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1206:18221:64958,1,1.78e-07,36.2,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1206:13602:75304,10,1.5e-12,50.4,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1206:5400:89251,4,7.69e-20,71.2,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1206:18781:91415,4,1.66e-16,61.6,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1207:2495:8586,4,5.49e-18,65.9,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1207:17567:18008,4,3.64e-16,60.5,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1207:9559:30384,2,5.34e-08,37.4,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1207:3740:41093,2,2.42e-07,35.8,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1207:13528:45316,4,4.17e-20,71.6,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1207:16983:45724,4,1.09e-08,39.3,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1207:10345:53027,2,1.86e-15,58.5,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1207:2158:55341,1,1.78e-09,41.6,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1207:3368:66342,5,2.2e-16,61.2,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1207:5966:72090,2,2.16e-09,41.6,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1207:19107:77272,1,4.34e-09,40.4,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1207:14166:78693,3,2.26e-09,41.6,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1207:7386:86262,3,2.78e-12,49.7,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1207:2160:99746,1,3.68e-07,35.0,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1211:9764:9652,2,8.09e-15,57.0,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1211:5669:9844,4,7.21e-15,57.0,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1211:2391:12236,13,3.12e-10,43.9,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1211:9660:16390,2,6.46e-11,45.8,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1211:19394:20194,4,4.54e-20,71.6,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1211:11848:37675,4,1.36e-18,67.4,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1211:13763:54415,4,6.09e-07,34.7,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1211:15751:61480,8,1.48e-11,47.8,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1211:17918:76648,1,1.2e-06,33.5,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1211:4411:92878,5,1.34e-17,64.7,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1211:17731:96103,2,2.84e-11,46.6,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1209:14519:18602,3,9.63e-14,53.5,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1209:16838:20940,4,5.6e-16,60.1,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1209:3813:30367,5,1.71e-08,38.9,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1209:8854:35572,12,5.45e-18,65.9,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1209:11008:36994,7,2.81e-16,60.8,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1209:10755:54030,7,1.13e-11,47.8,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1209:4360:66867,4,9.27e-15,56.6,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1209:17150:75264,1,1.06e-11,47.8,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1209:17122:79513,3,2e-15,58.5,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1209:17600:83800,4,2.37e-15,58.2,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1209:1714:84732,2,1.13e-18,67.8,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1212:1197:17335,14,2.81e-16,60.8,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1212:8537:19360,4,6.76e-18,65.5,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1212:4271:27734,3,1.87e-08,38.9,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1212:3300:46246,4,5.46e-12,48.9,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1212:7984:46630,12,1.95e-10,44.3,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1212:8390:51741,4,9.08e-16,59.7,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1212:7009:59152,4,1.01e-18,67.8,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1212:4145:63385,2,5.86e-08,37.4,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1212:17792:75640,14,5.15e-15,57.4,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1212:19584:87319,1,2.35e-07,35.8,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1212:14201:89049,4,4.27e-08,37.7,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1212:13414:100700,12,5.97e-13,51.6,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1210:15013:7034,1,5.78e-08,37.4,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1210:15986:8009,4,1.04e-13,53.5,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1210:11171:15749,8,1.8e-08,38.9,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1210:6712:19659,4,5.29e-09,40.4,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1210:13033:31009,1,8.08e-06,31.6,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1210:8025:38499,2,2.61e-09,41.2,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1210:17042:39260,4,1.58e-17,64.3,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1210:9973:40398,4,8.99e-17,62.4,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1210:1921:41811,3,3.49e-08,38.1,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1210:11453:42659,4,2.19e-14,55.5,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1210:14412:43781,4,1.88e-10,44.3,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1210:10116:48230,3,2.14e-07,35.8,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1210:17419:56643,7,6.45e-10,43.1,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1210:8160:58787,4,1.45e-08,39.3,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1210:18016:68017,14,3.53e-16,60.5,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1210:7923:69761,1,6.38e-06,31.6,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1210:20686:83686,4,2.8e-09,41.2,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1210:2143:84448,1,1.28e-07,36.6,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1210:6658:92797,2,2.24e-06,32.7,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1213:9330:2414,1,3.46e-06,32.3,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1213:1743:6699,1,4.11e-07,35.0,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1213:6274:7750,4,1.24e-15,59.3,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1213:15526:21515,2,3.87e-09,40.8,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1213:6748:22859,4,9.26e-14,53.9,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1213:11497:32086,4,5.96e-16,60.1,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1213:19300:39894,4,9.56e-20,70.9,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1213:16087:56821,2,4.9e-11,46.2,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1213:14872:70875,4,5.94e-16,60.1,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1213:18989:80260,1,3e-08,38.1,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1213:1429:101038,1,3.5e-09,40.8,104508_comb.part_002_blastx.txt
D00723:439:HGFFGBCX3:1:1216:19865:4072,9,1.07e-11,48.1,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1216:3613:16036,11,6.49e-17,62.8,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
D00723:439:HGFFGBCX3:1:1216:9278:23407,5,6.36e-19,68.6,104508_comb.part_002_blastx.txt;104508_comb.part_006_blastx.txt
